State/UnionTerritory,Date,Confirmed,Deaths,Cured,Daily_New_Cases,TotalSamples,Positive,First Dose Administered,Second Dose Administered,CFR,Positive_Test_Rate,Vaccination_Rate,Risk_Level
Tamil Nadu,2021-02-07,841326,12382,824527,477.0,16388243.0,,127289.0,0.0,1.4717243969638405,,1.2728899999999999,Low Risk
Tamil Nadu,2021-02-08,841797,12383,825025,471.0,16439856.0,,139024.0,0.0,1.4710197351618026,,1.3902400000000001,Low Risk
Tamil Nadu,2021-02-09,842261,12387,825520,464.0,16491030.0,,150915.0,0.0,1.4706842653286807,,1.50915,Low Risk
Tamil Nadu,2021-02-10,842730,12391,826011,469.0,16544106.0,,162412.0,0.0,1.4703404411851957,,1.62412,Low Risk
Tamil Nadu,2021-02-11,843209,12396,826504,479.0,16599861.0,,173368.0,0.0,1.4700981607169752,,1.7336799999999999,Low Risk
Tamil Nadu,2021-02-12,843690,12402,826994,481.0,16655151.0,,184565.0,0.0,1.4699711979518544,,1.84565,Low Risk
Tamil Nadu,2021-02-13,844173,12408,827480,483.0,16709185.0,,195203.0,667.0,1.4698408975411439,,1.9520300000000002,Low Risk
Tamil Nadu,2021-02-14,844650,12413,827962,477.0,16762668.0,,195796.0,671.0,1.4696027940567098,,1.95796,Low Risk
Tamil Nadu,2021-02-15,845120,12419,828441,470.0,16813020.0,,203921.0,1176.0,1.4694954562665656,,2.03921,Low Risk
Tamil Nadu,2021-02-16,845575,12425,828918,455.0,16863820.0,,213823.0,2141.0,1.4694143038760608,,2.13823,Low Risk
Tamil Nadu,2021-02-17,846026,12432,829388,451.0,16916170.0,,224158.0,3579.0,1.469458385439691,,2.24158,Low Risk
Tamil Nadu,2021-02-18,846480,12438,829850,454.0,16967271.0,,228388.0,6024.0,1.4693790757017293,,2.28388,Low Risk
Tamil Nadu,2021-02-19,846937,12444,830320,457.0,17019551.0,,246203.0,10185.0,1.4692946464731143,,2.46203,Low Risk
Tamil Nadu,2021-02-20,847385,12451,830787,448.0,17070597.0,,255918.0,13955.0,1.4693439227741818,,2.55918,Low Risk
Tamil Nadu,2021-02-21,847823,12457,831246,438.0,17120745.0,,256365.0,14122.0,1.4692925292189525,,2.56365,Low Risk
Tamil Nadu,2021-02-22,848275,12460,831706,452.0,17170947.0,,262213.0,18634.0,1.4688632813651232,,2.62213,Low Risk
Tamil Nadu,2021-02-23,848724,12466,832167,449.0,17222248.0,,268486.0,23096.0,1.4687931530155858,,2.68486,Low Risk
Tamil Nadu,2021-02-24,849166,12472,832620,442.0,17272643.0,,273618.0,26986.0,1.4687352060727819,,2.73618,Low Risk
Tamil Nadu,2021-02-25,849629,12478,833089,463.0,17323383.0,,278432.0,30463.0,1.4686410186092989,,2.7843199999999997,Low Risk
Tamil Nadu,2021-02-26,850096,12483,833560,467.0,17376129.0,,284640.0,35326.0,1.4684223899418418,,2.8464,Low Risk
Tamil Nadu,2021-02-27,850577,12488,834043,481.0,17428757.0,,284640.0,35326.0,1.4681798355704423,,2.8464,Low Risk
Tamil Nadu,2021-02-28,851063,12493,834534,486.0,17479572.0,,284640.0,35326.0,1.467928931230708,,2.8464,Low Risk
Tamil Nadu,2021-03-01,851542,12496,835024,479.0,17529663.0,,284640.0,35326.0,1.4674555101216382,,2.8464,Low Risk
Tamil Nadu,2021-03-02,852016,12501,835506,474.0,17579872.0,,315543.0,42057.0,1.4672259675874633,,3.15543,Low Risk
Tamil Nadu,2021-03-03,852478,12502,835979,462.0,17630655.0,,353429.0,47077.0,1.466548110332466,,3.5342899999999995,Low Risk
Tamil Nadu,2021-03-04,852967,12504,836473,489.0,17681361.0,,404222.0,51387.0,1.4659418242440796,,4.0422199999999995,Low Risk
Tamil Nadu,2021-03-05,853449,12508,836963,482.0,17736224.0,,474441.0,57713.0,1.4655825948592125,,4.74441,Low Risk
Tamil Nadu,2021-03-06,853992,12513,837525,543.0,17791275.0,,554443.0,65172.0,1.4652362083017172,,5.54443,Low Risk
Tamil Nadu,2021-03-07,854554,12517,838085,562.0,17846391.0,,579008.0,67333.0,1.4647406717422187,,5.790080000000001,Low Risk
Tamil Nadu,2021-03-08,855121,12518,838606,567.0,17900716.0,,658443.0,73749.0,1.4638863973636478,,6.584429999999999,Low Risk
Tamil Nadu,2021-03-09,855677,12521,839138,556.0,17955850.0,,651487.0,81977.0,1.4632857959253316,,6.51487,Low Risk
Tamil Nadu,2021-03-10,856246,12525,839648,569.0,18020932.0,,729539.0,90669.0,1.4627805560551523,,7.29539,Low Risk
Tamil Nadu,2021-03-11,856246,12525,839648,0.0,18086877.0,,805176.0,100118.0,1.4627805560551523,,8.05176,Low Risk
Tamil Nadu,2021-03-12,856917,12530,840180,671.0,18151986.0,,887006.0,109541.0,1.462218627941796,,8.87006,Low Risk
Tamil Nadu,2021-03-13,858272,12539,841250,1355.0,18217281.0,,967045.0,119572.0,1.4609587636553447,,9.67045,Low Risk
Tamil Nadu,2021-03-14,858967,12543,841762,695.0,18284550.0,,987144.0,121140.0,1.4602423608823156,,9.87144,Low Risk
Tamil Nadu,2021-03-15,859726,12547,842309,759.0,18349379.0,,1075960.0,129543.0,1.4594184658833163,,10.759599999999999,Low Risk
Tamil Nadu,2021-03-16,860562,12551,842862,836.0,18413572.0,,1282816.0,141027.0,1.458465514396406,,12.82816,Low Risk
Tamil Nadu,2021-03-17,861429,12556,843423,867.0,18485460.0,,1429800.0,151758.0,1.4575780476394458,,14.298,Low Risk
Tamil Nadu,2021-03-18,862374,12564,843999,945.0,18557485.0,,1533516.0,161823.0,1.4569084875007827,,15.33516,Low Risk
Tamil Nadu,2021-03-19,863363,12573,844568,989.0,18630686.0,,1642080.0,172869.0,1.4562820042091218,,16.4208,Low Risk
Tamil Nadu,2021-03-20,864450,12582,845178,1087.0,18705851.0,,1757406.0,183762.0,1.4554919312857886,,17.57406,Low Risk
Tamil Nadu,2021-03-21,865693,12590,845812,1243.0,18781109.0,,1801246.0,187310.0,1.4543261872280357,,18.01246,Low Risk
Tamil Nadu,2021-03-22,866982,12599,846480,1289.0,18854356.0,,1889774.0,195592.0,1.4532020272623882,,18.89774,Low Risk
Tamil Nadu,2021-03-23,868367,12609,847139,1385.0,18930484.0,,2011826.0,206091.0,1.4520358327757732,,20.11826,Low Risk
Tamil Nadu,2021-03-24,869804,12618,848041,1437.0,19011118.0,,2105533.0,211942.0,1.4506716455661275,,21.05533,Low Risk
Tamil Nadu,2021-03-25,871440,12630,849064,1636.0,19092221.0,,2204055.0,218165.0,1.4493252547507574,,22.04055,Low Risk
Tamil Nadu,2021-03-26,873219,12641,850091,1779.0,19177274.0,,2302650.0,225142.0,1.4476322663615886,,23.0265,Low Risk
Tamil Nadu,2021-03-27,875190,12650,851222,1971.0,19262447.0,,2401267.0,230923.0,1.4454004273357786,,24.01267,Low Risk
Tamil Nadu,2021-03-28,877279,12659,852463,2089.0,19347797.0,,2421436.0,231743.0,1.4429845009398379,,24.21436,Low Risk
Tamil Nadu,2021-03-29,879473,12670,853733,2194.0,19428501.0,,2509568.0,238476.0,1.4406354714698462,,25.095679999999998,Low Risk
Tamil Nadu,2021-03-30,881752,12684,855085,2279.0,19511655.0,,2583284.0,246267.0,1.4384997142053548,,25.83284,Low Risk
Tamil Nadu,2021-03-31,884094,12700,856548,2342.0,19595368.0,,2650411.0,255024.0,1.4364988338344113,,26.504109999999997,Low Risk
Tamil Nadu,2021-04-01,886673,12719,858075,2579.0,19681244.0,,2703180.0,262132.0,1.4344634380431118,,27.0318,Low Risk
Tamil Nadu,2021-04-02,889490,12738,859709,2817.0,19767310.0,,2774534.0,272370.0,1.4320565717433584,,27.745340000000002,Low Risk
Tamil Nadu,2021-04-03,892780,12750,861424,3290.0,19849388.0,,2821427.0,280462.0,1.4281233898608838,,28.214270000000003,Low Risk
Tamil Nadu,2021-04-04,896226,12764,863258,3446.0,19932179.0,,2855222.0,286662.0,1.4241943438373803,,28.552220000000002,Low Risk
Tamil Nadu,2021-04-05,899807,12778,865071,3581.0,20012235.0,,2892174.0,294913.0,1.4200823065390689,,28.92174,Low Risk
Tamil Nadu,2021-04-06,903479,12789,866913,3672.0,20093091.0,,2918808.0,300551.0,1.415528197113602,,29.18808,Low Risk
Tamil Nadu,2021-04-07,907124,12804,868722,3645.0,20173626.0,,2967647.0,312890.0,1.4114939082198246,,29.67647,Low Risk
Tamil Nadu,2021-04-08,911110,12821,870546,3986.0,20258907.0,,3061151.0,339773.0,1.4071846429081012,,30.611509999999996,Low Risk
Tamil Nadu,2021-04-09,915386,12840,872415,4276.0,20347042.0,,3166812.0,365634.0,1.4026869539188933,,31.66812,Low Risk
Tamil Nadu,2021-04-10,920827,12863,874305,5441.0,20431588.0,,3274164.0,391131.0,1.3968964854418908,,32.74164,Low Risk
Tamil Nadu,2021-04-11,926816,12886,876257,5989.0,20520126.0,,3316055.0,398627.0,1.3903514829264925,,33.16055,Low Risk
Tamil Nadu,2021-04-12,933434,12908,878571,6618.0,20603108.0,,3449290.0,430938.0,1.3828508496583582,,34.4929,Low Risk
Tamil Nadu,2021-04-13,940145,12927,880910,6711.0,20686440.0,,3565954.0,453372.0,1.3750006647910695,,35.65954,Low Risk
Tamil Nadu,2021-04-14,947129,12945,884199,6984.0,20784108.0,,3641043.0,469082.0,1.3667620778162213,,36.41043,Low Risk
Tamil Nadu,2021-04-15,954948,12970,887663,7819.0,20879495.0,,3801731.0,514054.0,1.35818913700013,,38.01731,Low Risk
Tamil Nadu,2021-04-16,962935,12999,891839,7987.0,20976696.0,,3966587.0,562249.0,1.3499353538920071,,39.66587,Low Risk
Tamil Nadu,2021-04-17,971384,13032,896759,8449.0,21077500.0,,4063643.0,605401.0,1.3415909671149617,,40.636430000000004,Low Risk
Tamil Nadu,2021-04-18,980728,13071,902022,9344.0,21187630.0,,4090953.0,619909.0,1.3327854410193245,,40.90953,Low Risk
Tamil Nadu,2021-04-19,991451,13113,907947,10723.0,21299220.0,,4147072.0,666304.0,1.3226069669605458,,41.47072,Low Risk
Tamil Nadu,2021-04-20,1002392,13157,914119,10941.0,21400549.0,,4187565.0,704499.0,1.3125603556293346,,41.87565,Low Risk
Tamil Nadu,2021-04-21,1013378,13205,920369,10986.0,21513210.0,,4223251.0,742313.0,1.3030675621535104,,42.23251,Low Risk
Tamil Nadu,2021-04-22,1025059,13258,927440,11681.0,21628863.0,,4268889.0,806792.0,1.293388965903426,,42.68889,Low Risk
Tamil Nadu,2021-04-23,1037711,13317,934966,12652.0,21754456.0,,4323326.0,882230.0,1.2833052747826708,,43.23326,Low Risk
Tamil Nadu,2021-04-24,1051487,13395,943044,13776.0,21880174.0,,4376661.0,951254.0,1.2739101862410092,,43.76661,Low Risk
Tamil Nadu,2021-04-25,1066329,13475,952186,14842.0,22006472.0,,4388384.0,962689.0,1.2636812841065,,43.88384,Low Risk
Tamil Nadu,2021-04-26,1081988,13557,963251,15659.0,22126656.0,,4440291.0,1043041.0,1.2529713823073825,,44.40291,Low Risk
Tamil Nadu,2021-04-27,1097672,13651,976876,15684.0,22248205.0,,4495630.0,1129102.0,1.2436319774941877,,44.9563,Low Risk
Tamil Nadu,2021-04-28,1113502,13728,990919,15830.0,22378247.0,,4544279.0,1196369.0,1.2328671165386322,,45.44279,Low Risk
Tamil Nadu,2021-04-29,1130167,13826,1006033,16665.0,22518836.0,,4589747.0,1255450.0,1.2233590257015112,,45.89747,Low Risk
Tamil Nadu,2021-04-30,1148064,13933,1021575,17897.0,22662407.0,,4635084.0,1311972.0,1.213608300582546,,46.35084,Low Risk
Tamil Nadu,2021-05-01,1166756,14046,1037582,18692.0,22813859.0,,4671707.0,1359177.0,1.203850676576765,,46.71707,Low Risk
Tamil Nadu,2021-05-02,1186344,14193,1054746,19588.0,22956942.0,,4679335.0,1367080.0,1.1963646294835226,,46.793350000000004,Low Risk
Tamil Nadu,2021-05-03,1207112,14346,1072322,20768.0,23097963.0,,4716835.0,1418409.0,1.1884564149805485,,47.16835,Low Risk
Tamil Nadu,2021-05-04,1228064,14468,1090338,20952.0,23238475.0,,4750360.0,1460306.0,1.1781144956614638,,47.5036,Low Risk
Tamil Nadu,2021-05-05,1249292,14612,1109450,21228.0,23393857.0,,4781479.0,1497583.0,1.1696224741693695,,47.81479,Low Risk
Tamil Nadu,2021-05-06,1272602,14779,1129512,23310.0,23545987.0,,4823176.0,1556012.0,1.1613214500684426,,48.23176,Low Risk
Tamil Nadu,2021-05-07,1297500,14974,1151058,24898.0,23698799.0,,4866561.0,1612269.0,1.1540655105973026,,48.66561,Low Risk
Tamil Nadu,2021-05-08,1323965,15171,1173439,26465.0,23854797.0,,4895451.0,1650810.0,1.1458762127397628,,48.95451,Low Risk
Tamil Nadu,2021-05-09,1351362,15412,1196549,27397.0,24008587.0,,4906062.0,1663852.0,1.1404790130253772,,49.06062,Low Risk
Tamil Nadu,2021-05-10,1380259,15648,1220064,28897.0,24154820.0,,4951333.0,1725504.0,1.1337002692972842,,49.513329999999996,Low Risk
Tamil Nadu,2021-05-11,1409237,15880,1240968,28978.0,24310931.0,,4991388.0,1771235.0,1.1268509129408326,,49.91388,Low Risk
Tamil Nadu,2021-05-12,1438509,16178,1260150,29272.0,24467287.0,,5037596.0,1813810.0,1.1246366897947806,,50.37596,Low Risk
Tamil Nadu,2021-05-13,1468864,16471,1279658,30355.0,24625416.0,,5092140.0,1859169.0,1.121342751949806,,50.921400000000006,Low Risk
Tamil Nadu,2021-05-14,1499485,16768,1298945,30621.0,24785458.0,,5126070.0,1883860.0,1.1182505993724512,,51.2607,Low Risk
Tamil Nadu,2021-05-15,1531377,17056,1318982,31892.0,24950403.0,,5162834.0,1911232.0,1.1137688498651865,,51.628339999999994,Low Risk
Tamil Nadu,2021-05-16,1565035,17359,1339887,33658.0,25117215.0,,5172965.0,1915211.0,1.1091764720916786,,51.72965000000001,Low Risk
Tamil Nadu,2021-05-17,1598216,17670,1361204,33181.0,25273492.0,,5216811.0,1928889.0,1.1056077526441983,,52.16811,Low Risk
Tamil Nadu,2021-05-18,1631291,18005,1381690,33075.0,25433956.0,,5255610.0,1938953.0,1.1037270480864543,,52.556099999999994,Low Risk
Tamil Nadu,2021-05-19,1664350,18369,1403052,33059.0,25604311.0,,5292027.0,1946959.0,1.1036741070087421,,52.92027,Low Risk
Tamil Nadu,2021-05-20,1699225,18734,1426915,34875.0,25775405.0,,5328713.0,1952672.0,1.1025026114846475,,53.287130000000005,Low Risk
Tamil Nadu,2021-05-21,1734804,19131,1452283,35579.0,25949517.0,,5366882.0,1957688.0,1.1027758755455948,,53.66882,Low Risk
Tamil Nadu,2021-05-22,1770988,19598,1476761,36184.0,26124748.0,,5414503.0,1961862.0,1.1066139352722886,,54.145030000000006,Low Risk
Tamil Nadu,2021-05-23,1806861,20046,1502537,35873.0,26301572.0,,5428452.0,1963098.0,1.1094378593594083,,54.28452,Low Risk
Tamil Nadu,2021-05-24,1842344,20468,1527733,35483.0,26469766.0,,5507417.0,1967029.0,1.110976017508131,,55.07417,Low Risk
Tamil Nadu,2021-05-25,1877211,20872,1554759,34867.0,26641632.0,,5690306.0,1971235.0,1.1118622253971449,,56.90306,Low Risk
Tamil Nadu,2021-05-26,1911496,21340,1583504,34285.0,26814056.0,,5937633.0,1974348.0,1.1164030685913022,,59.376329999999996,Low Risk
Tamil Nadu,2021-05-27,1945260,21815,1613221,33764.0,26988201.0,,6228593.0,1978980.0,1.121443920092944,,62.28593,Low Risk
Tamil Nadu,2021-05-28,1978621,22289,1643284,33361.0,27163743.0,,6520208.0,1995452.0,1.1264916323035084,,65.20208,Low Risk
Tamil Nadu,2021-05-29,2009700,22775,1674539,31079.0,27338092.0,,6781739.0,2013032.0,1.133253719460616,,67.81739,Low Risk
Tamil Nadu,2021-05-30,2039716,23261,1706298,30016.0,27511443.0,,6875084.0,2018914.0,1.1404038601452358,,68.75084,Low Risk
Tamil Nadu,2021-05-31,2068580,23754,1739280,28864.0,27675115.0,,7063107.0,2032747.0,1.148323971033269,,70.63107,Low Risk
Tamil Nadu,2021-06-01,2096516,24232,1770503,27936.0,27842512.0,,7190142.0,2049862.0,1.155822326183058,,71.90142,Low Risk
Tamil Nadu,2021-06-02,2123029,24722,1802176,26513.0,28016841.0,,7286844.0,2062327.0,1.164468313904332,,72.86844,Low Risk
Tamil Nadu,2021-06-03,2148346,25205,1834439,25317.0,28196279.0,,7545710.0,2074931.0,1.173228148538457,,75.4571,Low Risk
Tamil Nadu,2021-06-04,2172751,25665,1866660,24405.0,28371312.0,,7790199.0,2086021.0,1.1812214100925509,,77.90199,Low Risk
Tamil Nadu,2021-06-05,2195402,26128,1900306,22651.0,28546677.0,,7924700.0,2094173.0,1.1901237222157948,,79.247,Low Risk
Tamil Nadu,2021-06-06,2216812,26571,1932778,21410.0,28721659.0,,7972482.0,2097011.0,1.1986131435593095,,79.72482,Low Risk
Tamil Nadu,2021-06-07,2237233,27005,1965939,20421.0,28892497.0,,8031685.0,2104046.0,1.2070714136614291,,80.31684999999999,Low Risk
Tamil Nadu,2021-06-08,2256681,27356,1997299,19448.0,29062609.0,,8076791.0,2108750.0,1.2122227288659762,,80.76791,Low Risk
Tamil Nadu,2021-06-09,2274704,27765,2028344,18023.0,29243359.0,,8116108.0,2112684.0,1.2205983723596565,,81.16108,Low Risk
Tamil Nadu,2021-06-10,2292025,28170,2059597,17321.0,29425279.0,,8156189.0,2116225.0,1.2290441858182175,,81.56189,Low Risk
Tamil Nadu,2021-06-11,2308838,28528,2091646,16813.0,29607865.0,,8215741.0,2124417.0,1.2355998991700585,,82.15741,Low Risk
Tamil Nadu,2021-06-12,2324597,28906,2120889,15759.0,29790743.0,,8503345.0,2145085.0,1.243484354492413,,85.03345,Low Risk
Tamil Nadu,2021-06-13,2339705,29280,2148352,15108.0,29968038.0,,8711904.0,2154282.0,1.2514398182676876,,87.11904,Low Risk
Tamil Nadu,2021-06-14,2353721,29547,2174247,14016.0,30138294.0,,8976866.0,2171020.0,1.2553314517735958,,89.76866,Low Risk
Tamil Nadu,2021-06-15,2366493,29801,2199808,12772.0,30309255.0,,9104491.0,2181247.0,1.2592895901234442,,91.04491,Low Risk
Tamil Nadu,2021-06-16,2378298,30068,2223015,11805.0,30480340.0,,9441618.0,2202233.0,1.264265453698401,,94.41618000000001,Low Risk
Tamil Nadu,2021-06-17,2388746,30338,2244073,10448.0,30655350.0,,9713059.0,2222053.0,1.2700387567367983,,97.13059000000001,Low Risk
Tamil Nadu,2021-06-18,2397864,30548,2266793,9118.0,30825619.0,,9911018.0,2237656.0,1.2739671641093906,,99.11018,Low Risk
Tamil Nadu,2021-06-19,2406497,30835,2286653,8633.0,30996798.0,,10238404.0,2260510.0,1.2813230184787265,,102.38404000000001,Low Risk
Tamil Nadu,2021-06-20,2414680,31015,2304885,8183.0,31169341.0,,10429212.0,2272203.0,1.2844352046648002,,104.29212000000001,Low Risk
Tamil Nadu,2021-06-21,2422497,31197,2321928,7817.0,31340264.0,,10807056.0,2299610.0,1.2878034523881763,,108.07056,Low Risk
Tamil Nadu,2021-06-22,2429924,31386,2337209,7427.0,31505639.0,,11092832.0,2321960.0,1.291645335409667,,110.92831999999999,Low Risk
Tamil Nadu,2021-06-23,2436819,31580,2348353,6895.0,31675744.0,,11289696.0,2347092.0,1.2959518125884606,,112.89696,Low Risk
Tamil Nadu,2021-06-24,2443415,31746,2358785,6596.0,31846027.0,,11658908.0,2389511.0,1.2992471602245217,,116.58908,Low Risk
Tamil Nadu,2021-06-25,2449577,31901,2367831,6162.0,32017144.0,,12056330.0,2422227.0,1.3023064798534605,,120.5633,Low Risk
Tamil Nadu,2021-06-26,2455332,32051,2375963,5755.0,32188107.0,,12420061.0,2469980.0,1.3053631851008336,,124.20061,Low Risk
Tamil Nadu,2021-06-27,2460747,32199,2383624,5415.0,32354310.0,,12535263.0,2486683.0,1.3085051002805246,,125.35263,Low Risk
Tamil Nadu,2021-06-28,2465874,32290,2390783,5127.0,32515205.0,,12716906.0,2514491.0,1.3094748555684514,,127.16905999999999,Low Risk
Tamil Nadu,2021-06-29,2470678,32388,2397336,4804.0,32675628.0,,12963745.0,2546679.0,1.310895227949575,,129.63745,Low Risk
Tamil Nadu,2021-06-30,2475190,32506,2403349,4512.0,32838250.0,,13072807.0,2569278.0,1.3132729204626716,,130.72807,Low Risk
Tamil Nadu,2021-07-01,2479696,32619,2408886,4506.0,33001904.0,,13260693.0,2598899.0,1.3154435059781522,,132.60692999999998,Low Risk
Tamil Nadu,2021-07-02,2484177,32721,2413930,4481.0,33162714.0,,13523115.0,2647931.0,1.3171766746089348,,135.23115,Low Risk
Tamil Nadu,2021-07-03,2488407,32818,2418882,4230.0,33322908.0,,13922204.0,2713961.0,1.3188357049309056,,139.22204,Low Risk
Tamil Nadu,2021-07-04,2492420,32933,2423606,4013.0,33480699.0,,14014851.0,2732347.0,1.3213262612240313,,140.14851,Low Risk
Tamil Nadu,2021-07-05,2496287,33005,2427988,3867.0,33636070.0,,14153278.0,2767280.0,1.322163677493814,,141.53278,Low Risk
Tamil Nadu,2021-07-06,2500002,33059,2432017,3715.0,33789460.0,,14224524.0,2792698.0,1.3223589421128463,,142.24524,Low Risk
Tamil Nadu,2021-07-07,2503481,33132,2435872,3479.0,33941304.0,,14279592.0,2813934.0,1.3234372459786992,,142.79592000000002,Low Risk
Tamil Nadu,2021-07-08,2506848,33196,2439576,3367.0,34096067.0,,14363188.0,2879479.0,1.3242127165268895,,143.63188,Low Risk
Tamil Nadu,2021-07-09,2510059,33253,2443141,3211.0,34247698.0,,14417332.0,2918151.0,1.3247895766593534,,144.17332000000002,Low Risk
Tamil Nadu,2021-07-10,2513098,33322,2446552,3039.0,34398110.0,,14464514.0,2940174.0,1.325933170930859,,144.64514,Low Risk
Tamil Nadu,2021-07-11,2516011,33371,2449873,2913.0,34546292.0,,14521299.0,2968539.0,1.326345552543292,,145.21299000000002,Low Risk
Tamil Nadu,2021-07-12,2518786,33418,2453061,2775.0,34686755.0,,14777773.0,3066180.0,1.3267502677877359,,147.77773000000002,Low Risk
Tamil Nadu,2021-07-13,2521438,33454,2456165,2652.0,34826887.0,,15039119.0,3142279.0,1.326782574070828,,150.39119,Low Risk
Tamil Nadu,2021-07-14,2523943,33502,2459223,2505.0,34973281.0,,15322521.0,3225718.0,1.3273675356376908,,153.22521,Low Risk
Tamil Nadu,2021-07-15,2526401,33557,2462244,2458.0,35119946.0,,15443587.0,3287081.0,1.3282531157959485,,154.43587000000002,Low Risk
Tamil Nadu,2021-07-16,2528806,33606,2465250,2405.0,35268724.0,,15655125.0,3373853.0,1.3289275650247587,,156.55125,Low Risk
Tamil Nadu,2021-07-17,2531118,33652,2468236,2312.0,35414538.0,,15924709.0,3457576.0,1.3295310609777973,,159.24709,Low Risk
Tamil Nadu,2021-07-18,2533323,33695,2471038,2205.0,35557967.0,,16014013.0,3482983.0,1.3300712147641656,,160.14013,Low Risk
Tamil Nadu,2021-07-19,2535402,33724,2473781,2079.0,35692956.0,,16212301.0,3536784.0,1.3301243747539837,,162.12301,Low Risk
Tamil Nadu,2021-07-20,2537373,33752,2476339,1971.0,35826918.0,,16351116.0,3568408.0,1.330194654077268,,163.51116000000002,Low Risk
Tamil Nadu,2021-07-21,2539277,33782,2478778,1904.0,35968166.0,,16489572.0,3604309.0,1.3303786865316387,,164.89571999999998,Low Risk
Tamil Nadu,2021-07-22,2541168,33809,2481201,1891.0,36113750.0,,16739547.0,3659392.0,1.3304511940965729,,167.39547,Low Risk
Tamil Nadu,2021-07-23,2543040,33838,2483676,1872.0,36248758.0,,17001787.0,3723180.0,1.3306121806971185,,170.01787,Low Risk
Tamil Nadu,2021-07-24,2544870,33862,2486192,1830.0,36390516.0,,17244484.0,3783269.0,1.330598419565636,,172.44484,Low Risk
Tamil Nadu,2021-07-25,2546689,33889,2488775,1819.0,36534735.0,,17331126.0,3803713.0,1.3307082254645148,,173.31125999999998,Low Risk
Tamil Nadu,2021-07-26,2548497,33911,2491222,1808.0,36672027.0,,17578231.0,3852606.0,1.3306274247134684,,175.78231,Low Risk
Tamil Nadu,2021-07-27,2550282,33937,2493583,1785.0,36815337.0,,17830930.0,3896325.0,1.3307155836099693,,178.3093,Low Risk
Tamil Nadu,2021-07-28,2552049,33966,2495895,1767.0,36971334.0,,18046934.0,3938942.0,1.3309305581515087,,180.46934,Low Risk
Tamil Nadu,2021-07-29,2553805,33995,2498289,1756.0,37128408.0,,18307571.0,4015804.0,1.331150968848444,,183.07571000000002,Low Risk
Tamil Nadu,2021-07-30,2555664,34023,2500434,1859.0,37285251.0,,18555545.0,4104587.0,1.3312782901038636,,185.55545,Low Risk
Tamil Nadu,2021-07-31,2557611,34050,2502627,1947.0,37446148.0,,18835602.0,4200590.0,1.331320517467277,,188.35602,Low Risk
Tamil Nadu,2021-08-01,2559597,34076,2504805,1986.0,37604794.0,,19063195.0,4240379.0,1.3313033262658145,,190.63195,Low Risk
Tamil Nadu,2021-08-02,2561587,34102,2506961,1990.0,37750115.0,,19321702.0,4301034.0,1.3312840828751864,,193.21702000000002,Low Risk
Tamil Nadu,2021-08-03,2563544,34130,2509029,1957.0,37895700.0,,19547901.0,4355738.0,1.331360023467512,,195.47901000000002,Low Risk
Tamil Nadu,2021-08-04,2565452,34159,2511076,1908.0,38052335.0,,19760942.0,4438327.0,1.3315002580441964,,197.60942,Low Risk
Tamil Nadu,2021-08-05,2567401,34197,2513087,1949.0,38211132.0,,19998737.0,4496827.0,1.3319695676678478,,199.98737,Low Risk
Tamil Nadu,2021-08-06,2569398,34230,2515030,1997.0,38371633.0,,20255133.0,4563281.0,1.332218675347299,,202.55133,Low Risk
Tamil Nadu,2021-08-07,2571383,34260,2516938,1985.0,38536958.0,,20507625.0,4618531.0,1.3323569456592037,,205.07625,Low Risk
Tamil Nadu,2021-08-08,2573352,34289,2518777,1969.0,38697187.0,,20635755.0,4641745.0,1.332464427719177,,206.35754999999997,Low Risk
Tamil Nadu,2021-08-09,2575308,34317,2520584,1956.0,38851889.0,,20836674.0,4686034.0,1.3325396418603135,,208.36674,Low Risk
Tamil Nadu,2021-08-10,2577237,34340,2522470,1929.0,39002757.0,,,,1.3324346965374159,,,Low Risk
Tamil Nadu,2021-08-11,2579130,34367,2524400,1893.0,,,,,1.3325035961739036,,,Low Risk
Telangana,2021-05-02,450790,2368,367727,,13060114.0,,4158090.0,629721.0,0.5253000288382617,,41.5809,Low Risk
Telangana,2021-05-03,456485,2417,373933,5695.0,13118856.0,,4178677.0,637243.0,0.5294807058282309,,41.786770000000004,Low Risk
Telangana,2021-05-04,463361,2476,381365,6876.0,13189817.0,,4227755.0,653758.0,0.5343565815854161,,42.277550000000005,Low Risk
Telangana,2021-05-05,469722,2527,389491,6361.0,13267252.0,,4275187.0,685400.0,0.5379777826033271,,42.75187,Low Risk
Telangana,2021-05-06,475748,2579,396042,6026.0,13347076.0,,4325903.0,716162.0,0.5420937134785643,,43.259029999999996,Low Risk
Telangana,2021-05-07,481640,2625,405164,5892.0,13488498.0,,4376415.0,746157.0,0.545012872684993,,43.76415,Low Risk
Telangana,2021-05-08,487199,2666,413225,5559.0,13557646.0,,4388638.0,814322.0,0.5472096617603895,,43.88638,Low Risk
Telangana,2021-05-09,492385,2704,421219,5186.0,13613004.0,,4389592.0,815634.0,0.5491637641276643,,43.89592,Low Risk
Telangana,2021-05-10,497361,2739,428865,4976.0,13678927.0,,4406542.0,907358.0,0.5507066295909812,,44.06542,Low Risk
Telangana,2021-05-11,502187,2771,436619,4826.0,13754216.0,,4422419.0,984094.0,0.551786485910627,,44.22419,Low Risk
Telangana,2021-05-12,506988,2803,444049,4801.0,13823741.0,,4432324.0,1008459.0,0.5528730463048436,,44.323240000000006,Low Risk
